1431,"island country in the Caribbean, part of the Kingdom of the Netherlands"
8717,"English comedian, actor, writer and television presenter"
5859,scholarly prize
1437,raion of Ukraine
4373,9th and 12th Premier of North Korea
703,French department
11739,footballer
6226,Swedish science award
11466,"association football club based in Tbilisi, Georgia"
7614,Austrian writer
971,"commune in Yvelines, France"
4279,"German-American diplomat, former United States Secretary of State"
8467,Austrian writer and translator
4499,space program administrator
4614,British politician (born 1959)
12351,association football player
11649,Kenyan footballer
9605,"association football club in Southend-on-Sea, England"
2497,international organisation serving to unify European countries after World War II
8677,British geologist (1927-2012)
1048,"commune in Yvelines, France"
8794,actress
1412,"commune in Meurthe-et-Moselle, France"
3705,French politician (1900-1964)
11882,French footballer
6597,British writer
2271,"actor, film director (1902-1978)"
12201,Dutch footballer and manager
10599,"association football club in Plymouth, England"
11211,Belarusian footballer
3889,British Conservative Party politician
11333,Brazilian footballer
187,canton of France
6245,
1813,"CNMNC/ CNMMN status (IMA, 1959 onwards) for a mineral that got redefined"
8322,French landscape and portrait painter and printmaker in etching (1796-1875)
1265,"commune in Moselle, France"
8993,
6966,award
1264,"commune in Moselle, France"
176,
11164,Polish footballer
8074,Jazz singer
3962,"Canadian farmer, educator, and politician (1883-1962)"
5154,"former commune in Orne, France"
6665,award
8846,Norwegian writer
3382,international park
4872,French politician (1908-2000)
1032,Italian comune
8843,Norwegian singer-songwriter
8236,Award for best SF novel published in the UK in the previous year
8373,Annual Australian award for fantasy
8374,
3086,Russian Soviet composer (1913-2007)
5751,Serbian writer
9157,"municipality in Brandenburg state, Germany"
10409,Brazilian association football player
2606,"French learned society devoted to the humanities, founded in February 1663 as one of the five academies of the Institut de France"
5815,award
9794,national association football team
7172,award
11210,Uzbekistani footballer
6994,Cuban activist (1952-2012)
5525,US-American writer and activist
5511,American poet
6786,award by the World Science Fiction Society
11545,association football player (born 1990)
4300,German politician (1908-2002)
11020,Slovak association football player
1091,human settlement in Russia
9254,1984 Italian drama film
7115,Mexican poet
5252,"former municipality of Finland, now part of SaarijÃ¤rvi"
4519,
5591,national association football team
10052,association football club in Germany
10051,Swiss soccer club
2945,"Greek politician, lawyer and university professor (1852-1924)"
12339,Brazilian footballer
4277,non-voting Delegate to the United States Congress for the District of Columbia
6584,French physicist
4727,head of state and government in Nauru
9917,association football club
5529,American writer
1806,"garnet, nesosilicate mineral"
4832,American politician (1754-1838)
3040,American economist and Nobel laureate
5471,"association football club in Aradippou, Cyprus"
12219,Jamaican association football player and manager
1976,"Italian city and comune, in the province of Ravenna, Emilia-Romagna"
7168,award
9398,2007 film directed by Tony Gilroy
12517,university
3662,Archbishop of Canterbury; and of York; Bishop of Bradford (1909-2000)
10584,Italian association football player
3554,British politician (1923-1992)
11975,Polish footballer
3579,British politician (1922-2012)
870,Italian comune
10301,national association football team
5284,"former commune in Seine-Maritime, France"
3678,British politician (1906-1963)
847,Italian comune
3041,Russian physicist
11555,association football player
10535,Bulgarian footballer
10047,Spanish football club
9734,Spanish association football club
6694,professional football player
10491,association football club
4502,religious title
5984,literary award by the science fiction and fantasy magazine Locus
5757,American actor and director
2005,second largest city of Georgia
2020,city in MaramureÈ™ County in northwestern Romania
8865,American writer
4507,American politician
894,Italian comune
5354,former municipality in Austria
8730,American anthropologist and folklorologist (1887-1948)
7588,Czech painter and writer (1888-1969)
11168,"association football club in Newcastle, Australia"
8069,Swiss theatre director (1948-2015)
5542,"American novelist, playwright and essayist"
2187,Danish politician (1914-1978)
8646,mathematician in Japan
3429,former position of the Kingdom of Italy (1861-1922)
11915,Greek footballer
10768,Ghanaian footballer
10788,Bulgarian footballer
11197,"football club in Taranto, Italy"
7132,award given to the arranger of a musical work
9536,Major League Baseball pitcher in the Pittsburgh Pirates organization
50,city in Russia
1855,German jurist
9967,Turkish football club
4339,
3488,4th Prime Minister of Jamaica
7689,American mathematician
809,1802â€?921 governorate of the Russian Empire
3752,head of state and of government of the U.S. state of South Carolina
9973,Bundesliga football club in Germany
5741,Indian actor
9554,"association football club in London, England"
7948,award
7403,French sculptor (1798-1878)
5513,American writer
12152,Bulgarian footballer
4069,"2nd President of Indonesia, army general (1921-2008)"
707,region of France
9762,"association football club in London, England"
5500,Brazilian footballer (born 1976)
9993,"Italian football club based in Siena, Tuscany"
4891,American electrical engineer and science administrator (1890-1974)
1698,Croatian chess grandmaster
12318,British footballer (born 1976)
8308,prize given to a competing film by the European Parliament
9577,association football club
4023,
9250,award
950,"commune in Val-d'Oise, France"
8791,
330,"commune in Ain, France"
1467,"commune in Territoire de Belfort, France"
10544,Romanian footballer
9884,association football club in Germany
862,"municipality in Graz-Umgebung District, Styria, Austria"
5419,French-born Swiss ballet dancer and choreographer (1927â€?007)
7635,German chemist
1179,"commune in Bas-Rhin, France"
8047,"championship created by the National Wrestling Alliance, promoted by the American professional wrestling promotion WWE and previously World Championship Wrestling"
1178,"commune in Bas-Rhin, France"
1180,"commune in Bas-Rhin, France"
11120,Swiss footballer
10291,association football club in the Czech Republic
919,city of Ukraine
1946,capital and largest city of the Czech Republic
11932,French association football player
5069,"former commune in Manche, France"
9262,novel by Iain M. Banks
11879,Moroccan footballer
3510,sinecure office of state in the UK
8800,award
11273,association football club in Ukraine
8696,US meteorologist
11022,English footballer and manager (born 1954)
10989,association football club
3268,"French ""grande Ã©cole"" (ENS Paris)"
11594,German footballer
1589,governorate of the Russian Empire
4689,French writer and politician
9217,American actor and musician
10983,Irish association football player and manager
8543,Irish physicist and Nobel laureate (1903-1995)
1075,"former commune in Nord, France"
4700,since 1990
11132,Nigerian footballer
5503,Italian-Argentine footballer
1984,"city in Samara Oblast, Russia"
9083,Irish actor
9279,2011 film by KÅki Mitani
4555,Prime Minister of Spain from 1982 to 1996
3020,English philologist and author (1892â€?973)
2577,Swiss botanist (1884-1980)
5797,British actor (1889-1967)
11143,men's national association football team representing Estonia
2477,"Spanish actor, screenwriter, and director, (1921â€?007)"
1288,"commune in Moselle, France"
12102,French footballer
11787,Czech football player and manager
9142,"quarter in Hamburg, Germany"
5573,French actor
11355,South Korean association football player
4956,
498,"commune in Ain, France"
12526,"public research university in Madison, Wisconsin, USA"
7175,
8521,Dutch writer
5804,music award
588,capital and largest city of Belarus
7485,German literary award
1410,"commune in Meurthe-et-Moselle, France"
2319,Swiss actress
7122,
7101,Optical Society award for quantum electronics
6094,award
6666,
3475,leader of an organization
6599,American actress
4914,"American politician, Connecticut (1726-1797)"
6310,
6818,honorary title of Russia
9863,men's national association football team representing Sweden
11620,Albanian footballer
4280,British politician (1934-2014)
12199,SerbianÂ association football player
2136,human settlement in Germany
6922,English costume designer
10144,footballer
11532,Georgian footballer
11940,Greek footballer
975,French department
3933,
3849,Irish politician
4376,pope of the Catholic Church from 1676 to 1689
638,"commune in Ain, France"
8477,electrical engineer and educator (1931-2011)
11533,German footballer
5106,former municipality in Austria
8884,Roman Catholic archbishop
3063,French chemist and professor (1871-1965)
4774,French politician (1920-2017)
9781,men's national association football team representing Latvia
7934,"Jamaican musician, singer and actor"
479,Prussian province from 1866 to 1946
8213,American historian
5187,"district in Khon Kaen province, Thailand"
12470,football player
5445,Spanish Grand Prix motorcycle road racer
9532,1784 survey ship
7444,award
5430,Danish author of novels
1470,"commune in the metropolis of Lyon, France"
7750,German literary award
1010,Italian comune
2356,Chinese-Singaporean martial artist and actor
195,Italian comune
511,republic of the Soviet Union (1940-1991)
12347,Welsh association football player (born 1984)
4875,British Labour Party politician
11998,Japanese association football player
11635,German association football player
9949,German association football club
10365,national under-16 association football team representing England
5381,Film visual effects supervisor
3172,"German author, psychologist and former politician"
7788,Annual award for London's West End theatre
9215,English novelist
8348,Polish-American architect
4835,king of Northumbria
4292,member of the Hong Kong legislature
10932,association football club in Austria
8916,
5213,"former commune in IsÃ¨re, France"
8327,1969 film by Stanley Kramer
12405,Colombian footballer
5478,"association football club in Basle, Switzerland"
5625,American basketball coach
8068,Japanese actor
4442,New Zealand politician and Prime Minister (1845â€?906)
2406,American actress
10857,Norwegian football club
10443,Danish footballer
3330,"lighthouse in Virginia, United States"
11684,Scottish footballer (born 1978)
5942,
4396,American judge (1892-1954)
9578,"Major League Soccer club in Los Angeles, United States"
3438,Shadow Cabinet office
649,Italian comune
2599,
6183,fourth rank in the National Order of Merit of France
9266,
7443,1999 film by Luc Besson
4470,second highest political office in Malaysia
8605,American football player
5548,award
6737,order
9212,
6646,Soviet art award
12544,"business school in Boston, Massachusetts"
9637,sports clubs
4545,President of Madagascar
4975,"former commune in Yonne, France"
8409,highest French order of merit
12066,association football club
4288,head of government presiding over the Berlin Senate in Germany
5799,award
11842,Swiss footballer
1446,"commune in Ain, France"
10835,Greek footballer
2878,Swedish astronaut
12291,Belgian football player
12083,German footballer
3828,"Argentine lawyer, diplomat and politician (1822-1906)"
5730,"American novelist, essayist, bookseller and screenwriter (1936-2021)"
3133,founding and sole ruling party of the People's Republic of China
942,Italian comune
943,settlement in the italian municipality of Valchiusa
9447,traditional ceremony in many cultures that celebrates the first day of construction for a building or other project
5087,"former commune in Savoie, France"
11481,English footballer (born 1989)
9228,chemist
959,route nationale
6027,American actor (1895â€?967)
8155,
4443,"ecclesiastical office, archbishop at the head of a metropolitan archdiocese"
8550,English biologist and comparative anatomist
11235,Uruguayan footballer
6794,science award of the Deutsche Physikalische Gesellschaft
9954,French association football player
6883,award
5779,Italian film director
10004,association football club in Poland
478,"former district of Pussia and Lower Saxony, Germany"
12040,Albanian footballer
9610,national under-20 association football team representing England
5492,American actor (1924-2001)
5955,order
2838,Israeli-American business executive
11666,Argentine footballer
4892,Japanese politician (1944-2017)
6229,"international prize presented by the King of Norway to one or more outstanding mathematicians, created in 2003"
10113,sports club
8384,Japanese chemist (1938 - )
11639,Romanian footballer (1910-1977)
6162,
2667,international governing body for association football in Europe
8874,American biologist (1920-2012)
7981,
838,Italian comune
1198,"commune in Bas-Rhin, France"
11088,Italian association football player
9251,Tony Award
9136,former administrative region and territorial community of France
5891,Canadian French language award
6912,German literary award
7875,German chemist (1900-1996)
11414,Brazilian association football player
5325,"city in Nakhon Pathom province, Thailand"
12427,Spanish footballer
2660,island country in the southwest Pacific Ocean
9720,association football club in Belgium
5846,American television and film director
10366,French footballer
5494,German association football player
3625,position
742,city in Kazakhstan
9579,"association football club in Rome, Italy"
307,Italian comune
4801,British politician and Speaker of the House of Commons (born 1963)
9324,
11742,Northern Irish association football club
11343,Russian association football player
8132,German zoologist and geneticist (1885-1968)
10452,"association football club in Turku, Finland"
10493,Argentine association football player
10701,English former professional footballer; football coach (born 1974)
1216,"commune in Bas-Rhin, France"
6436,
453,country in southeastern Europe
3458,
2269,"American entrepreneur, webcam model, and former pornographic actress"
12187,French footballer
9530,Swedish torpedo cruiser
8867,annual German humanities science award that comes with 50.000 Euro prize money
6978,American vaccinologist
6537,"Dutch novelist, writer and diplomat (1932-2011)"
8269,
10596,association football club in Austria
9018,American philosopher and logician (1940â€?022)
10338,Brazilian association football player
3703,American computer scientist and Internet entrepreneur
3388,national park
1109,Italian comune
5088,local level of administration in Finland
6706,one of five Nobel Prizes established in 1895 by Alfred Nobel
6923,Swedish musician
7109,award
7528,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer"
7127,Norwegian cross-country skier
12304,Mexican footballer
11272,Serbian footballer
11459,Romanian footballer
1636,Byzantine district (theme)
174,former country
9258,German physicist
241,French department
12323,Republic of the Congo association football player
12342,English-Guyanese footballer (born 1977)
705,French department with 3 arrondissements
2795,American biologist
11258,English footballer (born 1981)
9425,Ukrainian biologist
12420,Swedish footballer (born 1972)
11024,Belgian association football player
10681,association football club in Germany
2481,German chemist
2819,badminton association
10241,secondary national association football team representing England
1856,honorary doctorate
11741,Northern Irish footballer
4708,
11797,Czech association football player
7677,Portuguese university teacher
6528,science award
5137,"former commune in Calvados, France"
82,
2006,district of Kazakhstan
7925,award
5054,"former commune in NiÃ¨vre, France"
10922,German footballer
232,"commune in Nord, France"
10567,association football club in Germany
8066,United States Cabinet department (1789-1947)
11179,Cameroonian footballer
3166,Soviet cosmonaut (1941-1999)
4370,French cardinal
3550,"Member of the Northern Ireland Assembly, 2007-11"
7076,US tennis player
5273,"former commune in Maine-et-Loire, France"
8902,New Zealand athlete and philanthropist
10139,Danish footballer
5204,"former commune in Manche, France"
1092,Italian comune
10271,association football club
6207,annual literary award in the United States
8563,"Japanese writer, playwright, photographer and inventor"
99,county in Sweden between 1680 and 1997
9195,Belgian judge and politician (1847-1933)
9584,national association football team
9454,purchase of one company (the target) by another
8948,Dutch Righteous Among the Nations (1913-2007)
955,district of Belarus
12368,footballer
4846,noble
12135,Spanish footballer and goalkeeper
4005,Norwegian SÃ¡mi linguist
11484,English association football player (born 1977)
4890,U.S. Congressman from Virginia and an Associate Justice of the United States Supreme Court (1783-1841)
4324,Israeli politician
11119,Italian association football player
4363,
3704,highest-ranking corporate officer
2558,German geologist
2202,German university professor and politician (1922-2007)
7687,actor (1896-1964)
7670,German computer scientist
11033,Danish footballer
8002,Welsh chemist
4389,slovene bishop (1857-1933)
4132,United States government position
1580,"commune in Nord, France"
6288,award granted by the Royal Society of Chemistry
10739,footballer
10699,"association football club in Ã–rebro, Sweden"
5027,"former commune in Seine-Maritime, France"
7702,award
2964,American pathologist and anatomist
2413,Austrian diplomat
3008,American computer scientist
2760,German chemist
7100,French physicist
11853,Slovak footballer
137,former administrative region of France
7548,award
2695,German politician (1877-1955)
4145,bishop of Brixen in 1049
3937,head of the Republic of Peru
12035,Turkish footballer
8044,Te megaa amoooo DAKOTA
10412,association football club
448,city in Estonia
9901,German football club
11042,sports club in Germany
11044,Finnish footballer (born 1981)
11745,Uruguayan footballer
8300,American basketball player
5351,"former commune in Calvados, France"
4663,American politician (1903-1998)
3463,ministerial office in the United Kingdom
1403,historical city and administrative center of Polotsk district in the Vitebsk region of Belarus
4038,honorary title
6426,Medal awarded for achievements in natural sciences and humanities by Russian Academy of Sciences
4620,Pope of the Roman Catholic Church
1445,"commune in Ain, France"
5022,men's professional cycling team of the third highest UCI ranking (2005â€?
12134,Italian football player
12122,Spanish footballer
1915,"capital city of Aichi prefecture, Japan"
9738,"Spanish association football team, reserve team of Real Madrid CF"
164,"former commune in Calvados, France"
161,"French commune and city in Val-de-Marne, ÃŽle-de-France"
8482,award category in the BET Awards
135,French department
1129,former municipality in Austria
7959,American film editor
8566,German writer
6580,American historian and author
5989,Belgian racing cyclist
49,
9107,Canadian ice hockey player and team owner
10574,Polish association football player
8207,award presented by the Royal Canadian Geographical Society
12467,Senegalese footballer
11190,Icelandic footballer
3736,"political office in Ohio, USA"
6275,Norwegian sports award
11045,Finnish national football team under 21 years
8859,1968 film by Peter Yates
5822,medal awarded by the Royal Horticultural Society
3400,concert hall
10635,Hungarian footballer (1955â€?022)
3084,German politician
12328,association football player
2613,professor of physics at Princeton University
11076,Italian footballer
7025,Ukrainian & Russian Soviet pianist and composer (1891-1953)
7568,music award for quality pop music albums
8622,Mexican writer (1917-1986)
9966,the reserve team of German association football club Hamburger SV
10751,"Italian football player, coach and film actor"
251,"commune in Haut-Rhin, France"
11964,association football player
12103,Greek footballer
9556,national under-21 association football team representing France
11901,Scottish association football player
1504,"Municipality in the combined community of Land Hadeln in the Lower Saxony district of Cuxhaven, Germany"
9928,Malaysian footballer
10533,Italian footballer
2278,American film and theatre director (1909â€?003)
860,Italian comune
4293,9th president of the International Olympic Committee since 2013
541,route nationale
2594,British singer
712,"commune in Val-de-Marne, France"
9151,Finnish association football player and manager
2754,German surgeon
2153,city in Ukraine
920,administrative division (oblast) in center of Ukraine
3532,
58,autonomous soviet socialist republic of a union republic of the Soviet Union
8454,Norwegian association football player
5535,American academic
5654,"Spanish association football team based in Zaragoza, Spain"
2329,American soccer player
10474,Brazilian association football club
3910,cardinal of the Catholic Church with particular functions
4717,French statesman (1851-1925)
1066,former municipality in Austria
6886,physics prize
7597,civil medal of the Czech Republic
7636,
825,"commune in Meurthe-et-Moselle, France"
5581,main international association football competition in Africa
8950,French mathematician (1858-1936)
9453,event causing a ship to wreck
4220,Irish politician
10678,"association football club in Beveren, Belgium"
6014,
10784,Greek footballer
1176,"commune in Bas-Rhin, France"
3844,American politician (Democrat)
9300,
1175,"commune in Bas-Rhin, France"
6463,Dutch physicist
2533,"international governing body for association football, beach soccer, and futsal"
1065,Italian comune
11621,Polish football manager and former player
2697,British X-ray astronomer
11911,Danish football player and manager
4562,American politician in Arkansas (born 1955)
8545,French comics artist
11014,Turkish footballer
5963,
8640,
4599,Dutch politician
8743,Soviet flying ace
9084,French neurologist (1857-1932)
10398,"association football club Sarajevo, in Bosnia and Herzegovina"
8086,
6691,
3441,senior bishop of the Church of England
1912,"city in Lower Saxony, Germany"
1968,municipality in Denmark
7296,
6532,"hardcore punk band based in Oslo, Norway, formed in 1993"
3275,"cathedral located in Aude, in France"
7222,German writer
10793,association football club in France
7056,"American director, producer and actor (1931â€?014)"
11121,Argentine footballer
52,"human settlement in Kamensky District, Penza Oblast, Russia"
4233,Federal Minister of the Interior of Germany from 1998 to 2005
11224,American soccer player
8627,British geologist
6549,"award for astrophysics, nuclear physics, nuclear astrophysics or closely related fields"
3281,"world's first nuclear reactor to achieve criticality, part of the Manhattan Project, the Allied effort to create atomic bombs during World War II"
8122,
2002,capital city of Donetsk Oblast
12045,Turkish footballer
6369,award
2408,American actor and singer
7841,award
8462,"French film director, screenwriter and film critic"
12273,Ukrainian footballer
3664,president of Germany from 1 July 1999 until 30 July 2004
1477,settlement in the italian municipality of Alto Reno Terme
3517,British politician (1913-2010)
1943,city in the south-west of European Russia
10145,association football club
2031,Nazi German administrative unit in occupied Poland
9695,association football club in Israel
2344,English singer and pianist
7500,German zoologist
2915,German American biologist
2232,German politician
2914,German chemist
4340,Irish politician
9857,Argentine sports club
3322,university building of the Illinois Institute of Technology
11884,Belarusian footballer
10938,"association football club in Scunthorpe, England"
8706,
6615,
6006,French painter (1767-1842)
8976,"Norwegian recording artist, singer, entertainer"
4135,head of government of Sweden
3257,"National Scenic Byway in Shenandoah National Park, Virginia, USA"
11821,Angolan footballer
8370,
10031,Turkish footballer
728,"kingdom in Central Europe between 1806â€?918, from January 1871 part of the German Empire"
1121,"human settlement near Aschersleben, Germany"
8075,
258,country in Central Europe
1351,"commune in Moselle, France"
1286,"commune in Moselle, France"
1561,"principality in Southeast Europe between 1330â€?859 (nowadays historical and geographical region in Romania, Moldova, and Ukraine)"
1287,"commune in Moselle, France"
10696,Argentine association football player
12410,Italian footballer
6964,American professional basketball player
3938,President of Bolivia
10424,"association football club in Milton Keynes, England"
12435,Slovenian footballer
6391,award
1747,American chess player
7963,American politician and judge (1921-2005)
2042,zone of Soviet occupation in postwar Germany
7401,award
401,zone of American occupation in postwar Germany
9934,"association football club in London, England"
445,zone of British occupation in postwar Germany
10866,English association football player (born 1987)
10865,French association football player
4021,American politician
10505,association football club
2966,"private university in Chicago, Illinois"
1739,Russian chess grandmaster and coach
8489,actor
7738,
6508,Swedish physician and writer
4333,English poet and writer
5095,type of administrative division of Canada
4721,Canadian politician (1820-1890)
6415,science award
1436,city in east-central Poland (Masovian Voivodeship)
7918,award
5326,"delegated commune in Charente, France"
746,voivodeship of Poland
7303,Canadian writer
12117,Icelandic footballer
8277,
6225,American scientist and presidential advisor
34,"town of Nemansky District of Kaliningrad Oblast, Russia"
9947,sports team
12511,"drama school in Manhattan, New York City, United States"
10352,Dutch-Filipino association footballer
4314,German politician (1852-1926)
2218,"French wheelwright, Communist mayor of Puget-Ville (1935-1940, 1944-1947)"
4984,"part of Klingenthal, Germany"
7930,"South African composer, singer and producer"
6170,Russian fleet commander
5080,"former commune in Maine-et-Loire, France"
2281,German politician (1901-1969)
11310,Icelandic association football player
7765,American rock band
11793,Serbian association football player
3042,university in Ukraine
7054,Norwegian cross country- and Nordic combined skier
6082,American sociologist
1757,German chess player
10240,"association football club in Leyton, England"
7419,French politician
6047,
6973,American cognitive scientist
9810,"association football club in Glasgow, Scotland"
12429,"association football club in Hartlepool, England"
9660,"association football club in Nottingham, England"
6390,American television sitcom
5156,District of Qinghai province in China
8716,French microbiologist
5559,American actress
8648,English actor and comedian
11133,"sports club in Burghausen, Germany"
172,former federated state of Germany between 1918 and 1947
3829,"Governor, Senator, Representative, and pioneer from Kentucky (1757-1840)"
2952,"US private university in Cambridge, MA (founded 1861)"
10612,Spanish association football player
7135,
5350,"former commune in Marne, France"
3874,Portuguese politician and teacher (born 1956)
4927,politician (1917-1993)
9732,national association football team
1507,"commune in Ille-et-Vilaine, France"
10902,Turkish footballer
9516,1935 G-class destroyer
7372,German physicist (1906-1988)
3723,Scottish government position
5763,MTV Europe Music Awards
3661,head of state and head of government of Sierra Leone
6284,scientific award
11663,Argentine footballer
7623,American physicist
11979,MontenegrinÂ association football player
2035,town in Hungary
5983,award
10808,Saudi Arabian association football club based in Jeddah
11764,Czech soccer player and soccer representant
2879,Belgian writer and filmmaker
9904,German footballer and manager
12546,business school of the University of Pennsylvania
3355,church
6009,
4790,British politician (born 1972)
2244,American actor (1921-1998)
5133,"former municipality of Finland, now part of Loviisa"
11404,South Korean association football player
8266,American Music Award
12539,Croatian university
4366,"position, assistant of the diocesan bishop of any diocese, without right to succession of the same"
6189,prize in optics
6279,annual award ceremony
5725,English film and stage actress (1912-2003)
11163,Portuguese footballer
8565,American physicist (1913â€?008)
10415,association football club in China
7939,award
1846,Polish-American political scientist (1928â€?017)
383,canton of France
2590,German politician
3336,wetland site as designated by the Ramsar Convention
1444,"commune in Meurthe-et-Moselle, France"
5945,award
5840,American writer
1463,"district of Remlingen-Semmenstedt, Germany"
3494,United States Senator from North Carolina
9647,national under-21 football team of the Czech Republic
1057,
5719,French actress
25,capital and most populous city of Russia
6929,"French-Canadian microbiologist, the co-discoverer of bacteriophages"
11916,Spanish footballer
8840,English author
932,"commune in Yvelines, France"
9165,literary award
8763,British actress
4873,Belgian politician (1843-1913)
12551,Russian film school in Moscow
2998,French association football player and manager
8050,American daily newspaper founded in 1940
10428,Greek footballer
2722,Serbian writer
11896,Danish footballer (born January 1985)
4544,Catholic cardinal (1608-1687)
3996,British politician (born 1952)
8201,German singer and musician
3294,"category of Catalan cultural heritage (BCIN), generally also a ""Bien de InterÃ©s Cultural"" of Spain"
4407,
12116,Swedish footballer
12110,Italian footballer
2659,German chemist
6907,German award
8742,music award
7490,Swiss-American photographer and documentary filmmaker (1924-2019)
5921,annual award presented by the Canadian Academy of Recording Arts and Sciences
10540,cycling team
6650,Irish actor
11795,Spanish footballer
12141,association football player
12196,Bulgarian footballer
9000,classical violinist
1367,"commune in Bas-Rhin, France"
4823,US Supreme Court justice from 1903 to 1922
10363,Dutch association football player
8281,French poet and diplomat
1500,"commune in Val-de-Marne, France"
5274,"former commune in Loir-et-Cher, France"
8179,British military officer and explorer
7472,American music award category
12115,Uruguayan footballer
5255,"former commune in Orne, France"
3278,"bridge in Avignon, France"
5662,Indian entertainment company
151,"commune in Meurthe-et-Moselle, France"
42,"commune in Nord department, Hauts-de-France, France"
2132,municipality in Germany
5209,"former commune in Manche, France"
1220,"commune in Moselle, France"
9036,Dutch astronomer (1900â€?992)
1221,"commune in Moselle, France"
11731,Turkish-Swiss footballer
5759,American actor and director
8035,German costume designer (1937-2016)
6388,United States chemist
3182,German politician
9631,Italian association football club
11571,English footballer (born 1942)
11284,Albanian association football player
8110,2000 American sports film directed by Boaz Yakin
1133,urban-type settlement in Belarus
7134,hall of fame
10422,national association football team
10201,national association football team
5612,American basketball player and coach (1923-2002)
6840,"silver-gilt medal, of which three are awarded each year by the Royal Society"
9724,national association football team
10633,selected team of Italian football players under 20 years
183,locality and cadastral municipality in Hartberg-FÃ¼rstenfeld District
11128,Iraqi footballer
7153,award
7658,bioengineering scientist
12536,Chinese economist (1882-1982)
5937,literary award
2221,"French commune in Eure, Normandy"
5298,"former commune in VendÃ©e, France"
7657,American computer scientist (1924-1998)
6573,
11576,Chilean association footballer
3791,senior ecclesiastical official of the Catholic Church
4425,presiding member of the seven-member Swiss Federal Council
4064,member of the Belgian Senate
10792,French association football player
6909,German literary award
10030,men's national association football team representing Italy
10297,association football team from Australia
7082,award
12479,Venezuelan association football player (1986-2011)
1038,"commune in Yvelines, France"
3273,fortified church in Romania
7007,honor presented annually at the Latin Grammy Awards
10623,Slovak footballer (born 1964)
5863,
9823,men's national association football team representing Turkey
8705,annual American award honoring Broadway theater productions
5183,"former commune in LozÃ¨re, France"
12406,Brazilian footballer
1254,"commune in Moselle, France"
12525,Polish higher education institution
3552,"Member of the Northern Ireland Assembly, 1998-2002"
1255,"commune in Moselle, France"
8249,American biologist
10376,men's national association football team representing Belarus
4474,
264,"former commune in Morbihan, France"
7250,Swedish biologist (1910-1997)
3002,"public research university in TÃ¼bingen, Germany"
4475,
11986,Democratic Republic of the Congo footballer
4163,head of government of Sri Lanka
1596,"province in the Lombardy region, Italy"
679,former province in Italy
357,canton of France
5894,Finnish literary award
3044,British anthropologist
7639,German writer
11816,Tunisian association football player
3870,member of main decision-making body in China
10730,Czech football club based in PlzeÅˆ
7910,
6765,literary award by the science fiction and fantasy magazine Locus
8381,
1600,
6088,Medal by Leo Baeck Institute of New York for special efforts in German-Jewish reconciliation
9295,German chemist
3521,Scottish socialist and labour leader (1856-1915)
71,historical country of the 12thâ€?5th centuries in modern-day Russia
11637,English association football player (born 1982)
4381,French politician
11059,men's national association football team representing Canada
4773,Member of the UK Shadow Cabinet
9522,Kyiv class Aircraft cruiser
7311,award
9889,"association football club from Ingolstadt, Germany"
10946,association football club in Switzerland
7342,
1767,Norwegian chess grandmaster
7474,award
309,"former municipality of Finland, now part of Raseborg"
5032,"former commune in Maine-et-Loire, France"
10620,Brazilian footballer
5632,Canadian singer (born 1994)
11196,Italian association football club
6098,award presented annually by the Recording Academy
5517,African-American writer (1934-2014)
2119,Italian comune and city
6206,American poet and writer (1926â€?997)
10478,South Korean association football player
2898,German philosopher
7800,"American director, writer, actor, and producer"
4414,
1716,Soviet chess player
10238,association football club in Romania
2689,German mathematician
12385,American soccer player
5364,"former commune in Calvados, France"
3732,Massachusetts Democratic governor and Supreme Judicial Court associate justice (1784-1864)
10849,"Russian association football club in Kazan, Tatarstan"
5305,continental team
8017,
4974,"former commune in Calvados, France"
7361,
5546,American poet
12396,Hungarian association football player
3663,Bishop of London (born 1947)
3918,Estonian finance minister
4098,94th Prime Minister of Japan
5579,French actor
5482,American actor
11596,men's national association football team representing Northern Ireland
4864,Russian cosmonaut
4054,"judge, writer and politician (1842-1923)"
3836,Austrian lawyer and politician
1966,municipality in China
6517,"association football club in Manchester, England"
1801,"CNMNC/ CNMMN decision (IMA, 1959 onwards), preferred name of the synonyms of an old mineral"
7877,international triannual award given by Royal Netherlands Academy of Arts and Sciences to a researcher in the field of virology
6975,American artist (1887-1986)
491,district of Austria
7514,music award
5833,
9621,Spanish Association Football Club
708,former administrative region of France
1959,"capital of MaramureÈ™ County, Transylvania, in north-western Romania"
9241,British writer
9875,national association football team
143,de facto unrecognized state in Eastern Europe that has declared independence from Moldova
8900,Institute of Physics (IOP) award for outstanding contributions to theoretical (including mathematical and computational) physics
5764,Croatian writer
3305,"abbey located in Bas-Rhin, in France"
7042,
3656,
12202,Czech footballer
5015,"former commune in Maine-et-Loire, France"
8660,Spanish annual film award
6752,Geophysics award
4537,head of state of Norway
3473,
10899,Italian footballer
6059,United Kingdom
12504,"French graduate school (""grande Ã©cole"")"
4885,Prime Minister of France and French Marshal (1769â€?851)
2363,"Finland Swedish actor, director and football player (1928-2009)"
9355,American rapper
12169,Association footballer
11772,Austrian footballer
1860,German classical archaeologist
8114,Scottish actress
7744,German-Swiss theoretical physicist
5940,Norwegian writer
11249,Swedish association football player and manager
1060,Italian comune
11603,Algerian footballer
